  729.7806396  789.9100342  825.6428223  825.6428223  799.9315186  770.2945557
  731.8617554  786.0905151  822.1997681  822.1997681  797.8778076  765.1119385
  734.0599365  782.3342285  819.1793823  819.1793823  795.5200806  759.8438721
  735.9248047  780.0045166  817.9423828  817.9423828  792.7541504  757.2045288
  737.9950562  784.3425293  823.4907837  823.4907837  795.8669434  761.9982910
  740.0594482  790.0910034  828.8288574  828.8288574  801.0164185  768.5237427
  742.0833740  794.0604858  830.3339844  830.3339844  805.3365479  773.2727051
  744.1554565  794.5648804  827.8886108  827.8886108  806.2199097  774.4730835
  746.1015015  793.7951660  826.1747437  826.1747437  805.1564941  774.0638428
  748.0678711  792.8719482  826.6950684  826.6950684  803.4347534  773.1192017
  750.1017456  794.2418213  830.0141602  830.0141602  804.3878174  774.2119751
  752.0336304  794.9916992  830.8582153  830.8582153  805.3803711  774.9381104
  754.0889893  794.4583740  828.3898926  828.3898926  805.4869995  774.6881714
  756.0780640  792.4568481  824.4223022  824.4223022  803.7962646  773.0655518
  758.0205688  789.6701660  821.5824585  821.5824585  800.8676147  770.2259521
  760.0232544  775.8576050  809.3411255  809.3411255  786.6570435  756.0236816
  761.9999390  778.9083862  815.3546753  815.3546753  789.9299316  757.8690186
  764.1196289  779.5755005  817.6265259  817.6265259  791.3527222  757.4948120
  765.5539551  785.7603760  823.8285522  823.8285522  798.2749634  763.1887817
  767.8117065  786.9639893  823.3754272  823.3754272  799.7745972  764.7391357
  769.2996826  785.6871948  820.1375122  820.1375122  798.0097046  764.4536743
  771.8539429  787.4577637  820.2901001  820.2901001  798.6907959  767.5367432
  773.9112549  790.8602905  822.4455566  822.4455566  800.9639282  772.2238770
  775.8772583  793.6088257  823.9793091  823.9793091  803.0661621  775.9183960
  777.9320679  797.7490845  827.4996948  827.4996948  807.2678833  780.2460327
  779.7586060  797.4192505  827.3704224  827.3704224  807.4152222  779.4735107
  781.8570557  795.1729126  825.9151001  825.9151001  805.5496826  776.6483765
  783.7761841  795.5849609  826.6428833  826.6428833  805.8052368  777.1066895
  785.9212646  793.7990112  823.6902466  823.6902466  803.2609863  776.4256592
  787.8827515  794.1260986  821.3690796  821.3690796  802.8801880  778.3369751
  789.9481812  791.2741699  816.4165649  816.4165649  799.9199829  776.3596802
  791.9978027  785.1562500  810.5974121  810.5974121  794.6156616  769.4810181
  793.8900146  776.9638672  805.4998169  805.4998169  787.8424072  759.0047607
  795.8851318  770.5161133  803.1207886  803.1207886  782.4372559  750.1934814
  797.9689331  766.9183960  801.5828247  801.5828247  778.7094727  745.8870239
  799.9211426  771.2304077  804.7044067  804.7044067  781.8855591  751.4949951
  801.8068848  766.9173584  794.6390991  794.6390991  776.4955444  749.9013672
  803.4538574  778.6134033  803.4990234  803.4990234  787.2531128  763.3762817
  805.4168091  785.6357422  808.6392212  808.6392212  794.3552246  770.9877319
  807.4112549  802.5744019  828.0553589  828.0553589  812.6065674  786.0020142
  809.4559326  781.2594604  810.6304321  810.6304321  792.4566040  762.4591064
  811.4218140  773.9792480  805.7744751  805.7744751  785.5928345  754.0019531
  813.3928833  766.6734009  796.9773560  796.9773560  777.4763184  747.9484863
  815.4245605  781.2953491  806.9296265  806.9296265  790.5887451  765.4692993
  817.3508301  785.7633667  805.6474609  805.6474609  793.7498169  773.0459595
  819.3229370  786.5969238  803.5059204  803.5059204  794.4542236  774.8971558
  821.3645630  782.8382568  801.8660278  801.8660278  791.9518433  769.2731323
  823.1433105  759.5109253  783.0783691  783.0783691  769.9473877  743.1348877
  825.0548706  752.8994751  780.9262695  780.9262695  763.8717041  734.5250244
  827.1882324  761.8905029  790.4428101  790.4428101  772.3170166  743.7057495
  829.3645630  771.4192505  796.5942993  796.5942993  780.2719727  755.7782593
  831.1320801  797.2075806  817.6284180  817.6284180  804.9058838  784.2264404
  833.3352051  805.1253052  823.0304565  823.0304565  812.9734497  793.0267944
  835.2505493  789.9953003  809.5280762  809.5280762  799.3411255  776.1644287
  837.3336792  774.9692383  799.3309937  799.3309937  786.2408447  757.9674683
  839.2656860  779.0813599  808.3654785  808.3654785  791.5968628  759.3765869
  841.4276733  788.5202026  820.7723999  820.7723999  801.3468628  767.5586548
  843.3827515  799.9608765  833.8850708  833.8850708  811.8180542  779.4132080
  845.3850098  797.6928711  833.9289551  833.9289551  808.1208496  777.9644775
  847.4479370  810.7343140  855.5827637  855.5827637  819.9450684  789.8634033
  849.3911743  809.4017334  869.1168823  869.1168823  817.4970703  785.5920410
  851.4120483  814.6407471  895.3847656  895.3847656  827.1298828  783.6854858
  853.3364868  695.4046021  752.8060913  752.8060913  715.2268066  671.8974609
  855.4067993  471.2242126  481.8359070  481.8359070  492.5061646  463.5248413
  857.4061890  236.8395691  221.9167023  221.9167023  247.4647827  240.4638519
  859.3463135   96.1487579   84.9067993   84.9067993   98.9118500  100.3616409
  861.3723145   33.4388847   29.4002552   29.4002552   34.2891197   34.9946327
  863.3439331   12.3324137   11.3845329   11.3845329   12.9249678   12.5051928
  865.2963257    5.7724490    5.8071995    5.8071995    6.2745342    5.5073481
  867.2415771    2.1818678    2.4019687    2.4019687    2.5049095    1.9366525
  869.2520142    0.9541762    1.1759031    1.1759031    1.1747886    0.7508823
  871.1774902    1.4474146    1.7533636    1.7533636    1.7039682    1.1749952
  873.2732544    1.8764029    2.2703974    2.2703974    2.1599150    1.5673640
  875.2962646    0.3424082    0.2838575    0.2838575    0.3584936    0.3390992
  877.2182617    0.2825940    0.0550215    0.0550215    0.3515498    0.2389340
  879.2498169    0.2586186    0.1133994    0.1133994    0.3002243    0.2117119
