  373.4375305    0.3937665    0.3841545    0.3841545    0.3846910    0.4036109
  377.5766602    0.4961421    0.4111961    0.4111961    0.4920224    0.5319023
  379.4558716    0.5889313    0.4093394    0.4093394    0.5824149    0.6547364
  381.4636841    0.6907806    0.5295447    0.5295447    0.6685161    0.7687044
  383.4245911    0.8951512    0.6937749    0.6937749    0.9032784    0.9577373
  385.3282166    1.1899126    0.9484386    0.9484386    1.1659877    1.2869731
  387.2761536    1.6535668    1.4229518    1.4229518    1.6256808    1.7534112
  389.3788757    2.3888593    2.2207754    2.2207754    2.3577111    2.4704759
  391.4985657    3.8198214    3.7953823    3.7953823    3.8194544    3.8221295
  393.7800903    8.4547348    8.2918558    8.2918558    8.5674534    8.4213171
  395.3674622   37.5849342   34.1004982   34.1004982   38.3534203   38.1122017
  397.2538757  185.9882355  183.9437256  183.9437256  190.0507202  183.3090820
  399.9934082  291.5801697  295.4249573  295.4249573  298.4632568  284.3545532
  403.2706909  317.1133423  322.7433777  322.7433777  324.1193542  309.0552063
  405.4389038  323.2513733  328.5405273  328.5405273  330.1236572  315.4277649
  407.4372253  334.7212830  341.0921936  341.0921936  341.2842102  326.7944336
  409.4178772  341.3485413  348.1320496  348.1320496  348.1959534  333.1667786
  411.3919678  345.6812439  352.1758118  352.1758118  352.0943298  337.9469604
  413.3440247  357.0696106  364.1800232  364.1800232  363.7729492  348.8987427
  415.2969666  363.5122681  370.8719482  370.8719482  370.0213623  355.4021301
  417.3597412  376.2114563  384.4585266  384.4585266  382.3348389  368.3328552
  419.4570007  381.3357544  392.3876953  392.3876953  387.8406982  372.4983826
  421.2723694  383.0717773  392.2885742  392.2885742  389.4787903  375.0753174
  423.3786011  393.9993591  403.2747803  403.2747803  400.1754150  386.0318604
  425.3177490  401.9917297  411.8612061  411.8612061  408.3920898  393.6358948
  427.3088684  411.5287476  420.1910706  420.1910706  417.5672607  403.8074951
  429.2642822  421.6983032  431.2892151  431.2892151  427.8505249  413.5483704
  431.2552185  428.9787903  439.2431335  439.2431335  435.2065430  420.5968628
  433.2041321  433.1541748  442.6564026  442.6564026  439.2347412  425.1390991
  435.2034302  442.7867737  452.9086609  452.9086609  448.9716492  434.4241638
  437.3037109  449.1063538  459.9881287  459.9881287  455.4996033  440.3121338
  439.3395996  461.6401978  472.7504578  472.7504578  467.8955383  452.8929443
  441.2841797  469.3003235  480.4841309  480.4841309  475.4094238  460.7054138
  443.2841797  473.2655640  484.9218750  484.9218750  479.3126831  464.6245728
  445.2252808  478.9083557  491.2362976  491.2362976  485.0276489  470.1042786
  447.2122192  482.9812927  496.5979004  496.5979004  489.2274170  473.7078857
  449.2138367  487.2938538  502.0830994  502.0830994  493.9435425  477.3940735
  451.0967102  491.8711853  506.4432068  506.4432068  498.4281311  482.1439209
  453.0974121  497.9493103  513.9072266  513.9072266  504.5311584  487.7641602
  455.0508728  503.4260559  519.8897095  519.8897095  510.1070557  493.0892334
  457.1064148  505.5293884  522.3862915  522.3862915  512.3679199  494.9004211
  459.0393677  507.2463074  524.3995361  524.3995361  514.1606445  496.4322815
